"ive i","t","1"
"ve in"," ","9"
"ve in","v","1"
"ve in","c","1"
"ve in","s","1"
" in s","a","1"
" in s","i","1"
" in s","o","1"
" in s","c","1"
" in s","u","1"
" in s","e","2"
"in sa","f","1"
"in sa","c","1"
"n saf","e","1"
" safe","t","8"
" safe"," ","11"
" safe",".","1"
" safe","r","4"
" safe","l","1"
"safet","y","9"
"afety",".","5"
"afety",",","3"
"afety"," ","1"
"fety.","
","2"
"fety.","§","1"
"fety."," ","2"
"ety.
","
","2"
"y.

T","o","1"
"y.

T","h","3"
"

To ","b","1"
"

To ","t","1"
"

To ","c","2"
"

To ","M","1"
"
To b","e","1"
"To be"," ","1"
" be o","n","7"
" be o","u","2"
" be o","p","1"
" be o","b","3"
" be o","v","1"
"be on","e","3"
"be on"," ","4"
"one u","n","3"
"one u","p","1"
"ne un","i","2"
"ne un","d","1"
"e uni","t","5"
"e uni","o","1"
" unit","e","11"
"unite","d","10"
"unite","s","1"
"nited"," ","67"
"nited",".","1"
"nited",",","1"
"ited ","n","1"
"ited ","S","50"
"ited ","A","2"
"ited ","c","1"
"ited ","t","1"
"ited ","s","2"
"ited ","b","3"
"ited ","w","1"
"ited ","i","2"
"ited ","N","6"
"ited ","p","2"
"ted n","a","1"
"ed na","t","3"
"d nat","i","2"
"d nat","u","3"
"tion,"," ","37"
"tion,","§","1"
"ion, ","w","10"
"ion, ","s","3"
"ion, ","I","3"
"ion, ","i","4"
"ion, ","b","4"
"ion, ","t","8"
"ion, ","y","3"
"ion, ","d","1"
"ion, ","o","2"
"ion, ","h","1"
"ion, ","D","1"
"ion, ","r","2"
"ion, ","p","1"
"ion, ","a","5"
"ion, ","f","1"
"ion, ","n","1"
"on, w","e","12"
"on, w","i","1"
"on, w","h","1"
"n, we"," ","13"
"n, we","＊","7"
"ust p","r","2"
"ust p","u","1"
"st pr","o","4"
"st pr","i","1"
"t pro","t","6"
"t pro","d","3"
"t pro","b","7"
"t pro","f","2"
"t pro","m","1"
"t pro","u","1"
" prot","e","52"
"prote","c","48"
"prote","s","4"
"rotec","t","49"
"otect"," ","24"
"otect","i","17"
"otect","e","4"
"otect","s","3"
"otect",".","1"
"tect ","a","1"
"tect ","e","1"
"tect ","h","2"
"tect ","t","5"
"tect ","M","2"
"tect ","o","6"
"tect ","s","1"
"tect ","A","3"
"tect ","p","1"
"tect ","u","1"
"tect ","r","1"
"ect a","l","1"
"ect a","n","1"
"ct al","l","1"
"ct al","o","1"
"all o","f","31"
"all o","v","12"
"all o","t","4"
"all o","u","1"
"all o","p","3"
"all o","r","1"
"all o","n","1"
"ll of"," ","39"
"l of ","o","3"
"l of ","y","2"
"l of ","t","26"
"l of ","i","3"
"l of ","u","3"
"l of ","I","2"
"l of ","P","1"
"l of ","A","2"
"l of ","a","1"
"l of ","h","1"
"l of ","H","1"
" of o","u","45"
" of o","v","1"
" of o","t","2"
" of o","f","1"
" of o","n","1"
" of o","i","2"
" of o","r","1"
"of ou","r","45"
"f our"," ","47"
"ur pe","o","20"
"r peo","p","29"
"ople."," ","51"
"ople.","
","16"
"ople.","§","1"
"ple. ","B","4"
"ple. ","E","1"
"ple. ","L","4"
"ple. ","W","12"
"ple. ","I","7"
"ple. ","T","9"
"ple. ","H","1"
"ple. ","G","1"
"ple. ","3","1"
"ple. ","Y","2"
"ple. ","f","1"
"ple. ","[","1"
"ple. ","O","2"
"ple. ","A","5"
"ple. ",".","1"
"le. B","u","7"
"le. B","e","1"
"e. Bu","t","14"
". But"," ","47"
". But",",","3"
" But ","w","13"
" But ","i","3"
" But ","t","17"
" But ","I","8"
" But ","h","5"
" But ","y","3"
" But ","d","2"
" But ","n","1"
" But ","m","1"
" But ","l","1"
" But ","s","2"
" But ","e","1"
" But ","p","1"
" But ","f","1"
"But w","e","14"
"But w","h","4"
"But w","a","1"
"But w","o","1"
"ut we"," ","20"
"ut we","＊","7"
"t we ","m","2"
"t we ","a","11"
"t we ","c","5"
"t we ","w","9"
"t we ","f","1"
"t we ","j","2"
"t we ","n","1"
"t we ","h","7"
"t we ","s","3"
"t we ","g","2"
"t we ","d","2"
"t we ","l","3"
"t we ","b","1"
"t we ","r","1"
"t als","o","5"
" also"," ","39"
" also",".","1"
"also ","p","4"
"also ","i","3"
"also ","r","4"
"also ","c","1"
"also ","w","5"
"also ","b","5"
"also ","P","1"
"also ","t","3"
"also ","s","5"
"also ","g","2"
"also ","y","1"
"also ","f","2"
"also ","h","2"
"also ","m","1"
"lso p","r","2"
"lso p","u","2"
"so pr","o","5"
"o pro","v","4"
"o pro","d","1"
"o pro","t","9"
"o pro","u","3"
"o pro","m","1"
"o pro","p","1"
"o pro","c","1"
"o pro","s","1"
" prov","i","10"
" prov","e","2"
"provi","d","10"
"provi","n","1"
"rovid","e","9"
"rovid","i","1"
"ovide"," ","8"
"ovide","d","1"
"vide ","o","2"
"vide ","t","2"
"vide ","s","2"
"vide ","h","1"
"vide ","n","1"
"ide o","p","1"
"ide o","u","1"
"ide o","f","1"
"de op","p","1"
"e opp","o","6"
"uniti","e","10"
"nitie","s","10"
"ities"," ","23"
"ities",",","7"
"ities",".","12"
"ities","?","1"
"ties ","f","3"
"ties ","t","5"
"ties ","o","6"
"ties ","a","7"
"ties ","i","1"
"ties ","c","1"
"ties ","b","1"
"ties ","p","1"
"ties ","w","1"
"ties ","s","1"
"ties ","l","1"
"ies f","o","7"
"es fo","r","16"
"s for"," ","44"
"s for","m","1"
"s for","e","1"
"for a","l","14"
"for a"," ","19"
"for a","b","1"
"for a","n","2"
"for a","s","1"
"or al","l","12"
"or al","m","1"
"or al","s","1"
"r all"," ","12"
"r all",".","1"
"r all","e","1"
"r all","i","1"
"ple.
","
","12"
"ple.
","R","1"
"ple.
","I","2"
"ple.
","T","1"
"le.

","W","1"
"le.

","S","2"
"le.

","T","3"
"le.

","A","3"
"le.

","H","3"
"le.

","V","1"
"
We c","a","3"
"
We c","o","1"
"
We c","h","1"
"We ca","n","13"
"We ca","u","2"
"We ca","l","1"
"e can","n","7"
"e can"," ","15"
"e can","d","2"
"e can","＊","11"
"not m","a","3"
"not m","y","1"
"ot ma","k","3"
"t mak","e","6"
"t mak","i","3"
" make"," ","53"
" make","s","4"
" make",".","1"
"make ","A","28"
"make ","m","4"
"make ","a","3"
"make ","t","1"
"make ","s","2"
"make ","i","7"
"make ","o","4"
"make ","u","2"
"make ","e","1"
"make ","g","1"
"ake A","m","30"
"ke Am","e","30"
"ke Am","y","1"
"e Ame","r","79"
"rica ","G","5"
"rica ","s","13"
"rica ","p","6"
"rica ","g","6"
"rica ","l","2"
"rica ","f","5"
"rica ","t","5"
"rica ","i","10"
"rica ","w","11"
"rica ","a","8"
"rica ","o","1"
"rica ","F","3"
"rica ","c","2"
"rica ","b","1"
"rica ","r","1"
"rica ","m","2"
"rica ","d","1"
"rica ","h","1"
"ica G","r","5"
"ca Gr","e","5"
"a Gre","a","5"
" Grea","t","18"
"Great"," ","20"
"Great","e","1"
"eat A","g","5"
"eat A","m","6"
"eat A","b","1"
"at Ag","a","5"
"t Aga","i","5"
" Agai","n","6"
"Again"," ","4"
"Again",".","1"
"Again",",","1"
"gain ","i","2"
"gain ","a","4"
"gain ","f","2"
"gain ","t","3"
"gain ","每","2"
"gain ","F","1"
"gain ","s","2"
"gain ","o","1"
"gain ","w","1"
"gain ","u","1"
"ain i","f","1"
"ain i","n","2"
"ain i","t","1"
"in if"," ","1"
"n if ","w","1"
"n if ","y","1"
"n if ","i","1"
" if w","e","8"
"if we"," ","8"
"f we ","l","2"
"f we ","d","3"
"f we ","h","1"
"f we ","g","1"
"f we ","r","1"
" we l","e","3"
" we l","o","5"
" we l","a","3"
" we l","i","1"
"we le","a","3"
"e lea","v","2"
"e lea","s","2"
"e lea","d","2"
"e lea","r","2"
" leav","e","6"
" leav","i","1"
"leave"," ","6"
"eave ","a","2"
"eave ","o","2"
"eave ","i","1"
"eave ","f","1"
"ave a","n","7"
"ave a"," ","33"
"ave a","g","1"
"ave a","l","6"
"ave a","s","3"
"ave a","c","1"
"ve an","y","7"
"ve an"," ","2"
"ve an","d","4"
"ve an","t","1"
"e any"," ","9"
"e any","w","2"
"e any","t","3"
"e any","m","1"
"e any","p","1"
"e any","b","1"
" any ","c","2"
" any ","p","3"
" any ","e","1"
" any ","s","6"
" any ","o","2"
" any ","i","2"
" any ","t","2"
" any ","a","2"
" any ","P","1"
" any ","l","2"
" any ","f","1"
" any ","m","1"
"any c","o","7"
"any c","a","1"
"any c","i","1"
"ny co","m","1"
"ny co","u","6"
"y com","m","4"
"y com","p","2"
"y com","e","8"
" comm","u","18"
" comm","o","13"
" comm","e","4"
" comm","i","8"
"commu","n","18"
"ommun","i","19"
"mmuni","t","13"
"mmuni","s","6"
"munit","y","5"
"munit","i","8"
"ity b","e","1"
"ity b","a","1"
"ity b","o","1"
"ty be","h","1"
"ty be","c","1"
"y beh","i","1"
" behi","n","2"
"behin","d","2"
"ehind",".","1"
"ehind",",","1"
"hind.","
","1"
"ind.
","
","1"
"nd.

","N","1"
"d.

N","e","1"
"d.

N","o","1"
".

Ne","a","1"
"

Nea","r","1"
"
Near","l","1"
"Nearl","y","1"
"early"," ","8"
"early",",","1"
"early",".","2"
"arly ","F","1"
"arly ","w","1"
"arly ","h","1"
"arly ","v","3"
"arly ","a","2"
"arly ","7","1"
"arly ","o","1"
"arly ","4","1"
"arly ","$","1"
"rly F","o","1"
"ly Fo","u","1"
"y Fou","r","1"
" Four"," ","6"
"Four ","i","1"
"Four ","m","6"
"our i","n","14"
"ur in"," ","1"
"ur in","n","3"
"ur in","t","4"
"ur in","c","1"
"ur in","d","4"
"ur in","f","1"
"r in ","t","9"
"r in ","C","1"
"r in ","V","1"
"r in ","U","1"
"r in ","I","1"
"r in ","L","1"
"r in ","y","1"
"r in ","S","1"
"in te","n","1"
"n ten"," ","1"
" ten ","A","1"
"ten A","f","1"
"ten A","m","1"
"en Af","r","2"
"n Afr","i","2"
" Afri","c","15"
"Afric","a","15"
"frica","n","15"
"ican-","A","14"
"can-A","m","14"
"an-Am","e","14"
"n-Ame","r","14"
"-Amer","i","20"
"can c","h","4"
"can c","o","2"
"can c","i","2"
"an ch","i","4"
"an ch","a","1"
"n chi","l","4"
" chil","d","31"
"child","r","24"
"child"," ","5"
"child",".","1"
"child",",","1"
"hildr","e","24"
"ildre","n","24"
"ldren"," ","22"
"ldren",".","2"
"dren ","a","5"
"dren ","o","2"
"dren ","b","2"
"dren ","t","7"
"dren ","w","3"
"dren ","c","1"
"dren ","e","1"
"dren ","h","1"
"ren a","r","3"
"ren a","g","1"
"ren a","n","1"
"en ar","e","4"
"n are"," ","4"
"n are","a","2"
"are l","i","4"
"are l","o","2"
"are l","a","2"
"re li","v","2"
"re li","k","2"
"re li","s","2"
"re li","f","2"
"re li","b","3"
"e liv","i","1"
"e liv","e","2"
" livi","n","5"
"livin","g","5"
"iving"," ","11"
"ving ","i","4"
"ving ","n","1"
"ving ","w","1"
"ving ","t","10"
"ving ","a","2"
"ving ","o","2"
"ving ","m","1"
"ving ","b","1"
"ving ","l","2"
"ving ","s","2"
"ving ","I","1"
"ving ","f","2"
"ving ","p","1"
"ving ","u","1"
"ving ","d","1"
"ing i","n","26"
"ing i","t","18"
"ing i","s","11"
"ing i","＊","1"
"ng in"," ","21"
"ng in","t","5"
"ng in","f","1"
"g in ","p","2"
"g in ","o","2"
"g in ","w","2"
"g in ","s","2"
"g in ","r","1"
"g in ","g","1"
"g in ","4","1"
"g in ","c","1"
"g in ","t","5"
"g in ","a","1"
"g in ","B","1"
"g in ","m","1"
"g in ","e","1"
" in p","o","5"
" in p","e","5"
" in p","l","2"
" in p","u","1"
" in p","a","1"
" in p","r","3"
"in po","v","1"
"in po","l","3"
"in po","w","2"
"n pov","e","1"
" pove","r","8"
"pover","t","8"
"overt","y","8"
"overt","a","4"
"verty",".","4"
"verty",",","2"
"verty"," ","2"
"rty.I"," ","1"
"ty.I ","w","1"
"y.I w","i","1"
".I wi","l","1"
"I wil","l","37"
"ill n","o","23"
"ill n","e","23"
"ll no","t","19"
"ll no"," ","4"
"l not"," ","19"
" not ","r","6"
" not ","a","13"
" not ","m","3"
" not ","b","11"
" not ","w","6"
" not ","n","1"
" not ","t","4"
" not ","k","2"
" not ","g","27"
" not ","j","4"
" not ","l","4"
" not ","h","6"
" not ","J","1"
" not ","e","8"
" not ","o","4"
" not ","i","3"
" not ","d","10"
" not ","f","8"
" not ","s","7"
" not ","u","2"
" not ","c","2"
" not ","y","1"
" not ","p","3"
"not r","e","3"
"not r","i","3"
"ot re","s","2"
"ot re","t","1"
"t res","t","3"
"t res","p","4"
"rest ","u","1"
"rest ","i","2"
"rest ","o","3"
"rest ","r","1"
"rest ","h","3"
"rest ","m","1"
"rest ","t","1"
"rest ","a","1"
"est u","n","3"
"st un","t","1"
"st un","e","2"
"t unt","i","1"
" unti","l","6"
"until"," ","6"
"ntil ","c","1"
"ntil ","t","2"
"ntil ","w","1"
"ntil ","d","1"
"ntil ","r","1"
"til c","h","1"
"il ch","i","1"
"l chi","l","1"
"ren o","f","2"
"en of"," ","9"
"n of ","e","3"
"n of ","A","1"
"n of ","L","2"
"n of ","c","2"
"n of ","P","2"
"n of ","J","1"
"n of ","O","2"
"n of ","o","6"
"n of ","t","10"
"n of ","R","1"
"n of ","m","2"
"n of ","B","1"
"n of ","Y","1"
"n of ","l","1"
"n of ","f","1"
"n of ","a","2"
"n of ","S","1"
"n of ","d","1"
"n of ","w","1"
"n of ","n","1"
" of e","v","7"
" of e","n","6"
" of e","x","2"
" of e","d","1"
" of e","c","1"
"of ev","e","7"
"f eve","r","7"
"f eve","n","1"
"ery c","o","3"
"ery c","i","2"
"ery c","a","1"
"ery c","h","1"
"ery c","r","1"
"ry co","l","1"
"ry co","u","2"
"ry co","m","1"
"ry co","n","1"
"y col","o","1"
" colo","r","4"
"color"," ","3"
"color",".","1"
"olor ","i","1"
"olor ","o","1"
"olor ","t","1"
"lor i","n","1"
"or in"," ","2"
"or in","s","1"
"or in","j","1"
"or in","d","1"
"try a","r","1"
"try a","n","19"
"ry ar","e","1"
"y are"," ","23"
"y are",",","1"
"y are",".","2"
"are f","u","2"
"are f","a","3"
"are f","i","6"
"are f","o","7"
"are f","l","1"
"are f","r","1"
"re fu","l","2"
"re fu","n","1"
"e ful","l","4"
"e ful","f","1"
" full","y","4"
" full","?","1"
" full","e","1"
"fully"," ","9"
"fully",".","2"
"ully ","i","1"
"ully ","w","2"
"ully ","a","3"
"ully ","p","1"
"ully ","l","1"
"ully ","y","1"
"lly i","n","2"
"lly i","f","1"
"lly i","s","2"
"y inc","l","2"
"y inc","o","1"
" incl","u","26"
"inclu","d","26"
"nclud","e","9"
"nclud","i","17"
"clude","d","2"
"clude"," ","4"
"clude","s","4"
"luded"," ","2"
"uded ","i","1"
"uded ","f","1"
"ded i","n","2"
"ded i","t","1"
"ed in"," ","18"
"ed in","t","1"
"ed in","f","1"
"ed in","s","1"
"ed in",".","1"
"ed in","c","1"
"ed in","d","1"
"d in ","t","16"
"d in ","b","1"
"d in ","d","1"
"d in ","F","1"
"d in ","p","3"
"d in ","4","2"
"d in ","c","3"
"d in ","a","2"
"d in ","M","1"
"d in ","m","1"
"d in ","h","1"
"d in ","j","1"
"d in ","f","2"
"d in ","C","1"
"d in ","I","1"
"d in ","o","1"
"d in ","w","1"
"d in ","W","1"
"the A","m","32"
"the A","d","1"
"the A","f","2"
"the A","s","1"
"he Am","e","33"
"can D","r","2"
"an Dr","e","2"
"n Dre","a","2"
" Drea","m","2"
"Dream",".","2"
"ream.","
","2"
"ream."," ","3"
"eam.
","
","2"
"eam.
","T","1"
"am.

","J","1"
"am.

","O","1"
"am.

","T","1"
"am.

","I","1"
"m.

J","o","1"
".

Jo","b","1"
"

Job","s","1"
"
Jobs",",","1"
"Jobs,"," ","2"
"obs, ","s","1"
"obs, ","p","1"
"obs, ","a","6"
"obs, ","b","1"
"obs, ","o","1"
"obs, ","u","1"
"obs, ","j","2"
"obs, ","t","1"
"obs, ","i","1"
"obs, ","n","1"
"bs, s","a","1"
"s, sa","f","1"
"s, sa","c","1"
", saf","e","3"
"fety,"," ","3"
"ety, ","o","1"
"ety, ","a","1"
"ety, ","t","1"
"ety, ","u","1"
"ety, ","p","1"
"ty, o","p","1"
"y, op","p","1"
", opp","o","1"
"nity."," ","3"
"nity.","
","1"
"ity. ","F","1"
"ity. ","A","2"
"ity. ","I","4"
"ity. ","T","5"
"ity. ","E","1"
"ity. ","M","1"
"ity. ","N","1"
"ity. ","W","1"
"ity. ","O","1"
"ity. ","R","1"
"ty. F","a","1"
"y. Fa","i","1"
"y. Fa","n","1"
". Fai","r","1"
" Fair"," ","1"
" Fair",",","2"
"Fair ","a","1"
"air a","n","3"
"air a","d","1"
"ir an","d","3"
"r and"," ","35"
"and e","q","2"
"and e","v","8"
"and e","x","6"
"and e","c","1"
"and e","m","1"
"and e","n","2"
"and e","f","1"
"and e","s","2"
"and e","a","1"
"nd eq","u","2"
"d equ","a","4"
"d equ","i","1"
" equa","l","4"
"equal"," ","1"
"equal","l","3"
"qual ","r","1"
"ual r","e","2"
"ual r","i","1"
"al re","p","2"
"al re","c","2"
"al re","t","1"
"al re","g","1"
"al re","f","1"
"l rep","r","2"
" repr","e","7"
"repre","s","7"
"epres","e","6"
"epres","s","5"
"prese","n","8"
"prese","r","2"
"resen","t","8"
"esent","a","3"
"esent","i","1"
"esent","e","3"
"esent"," ","1"
"senta","t","3"
"entat","i","3"
"ntati","o","1"
"ntati","v","2"
"on. T","h","18"
"on. T","o","1"
"n. Th","i","7"
"n. Th","e","16"
"n. Th","a","9"
". Thi","s","48"
". Thi","n","9"
". Thi","r","1"
" This"," ","58"
"This ","i","44"
"This ","m","3"
"This ","w","11"
"This ","g","9"
"This ","b","2"
"This ","s","1"
"This ","p","3"
"This ","l","1"
"This ","e","2"
"This ","f","1"
"This ","a","1"
"This ","y","1"
"his i","s","53"
"his i","n","3"
"is is"," ","52"
"is is","n","1"
"is is",".","1"
"s is ","w","5"
"s is ","t","19"
"s is ","a","14"
"s is ","n","6"
"s is ","c","5"
"s is ","j","2"
"s is ","o","4"
"s is ","e","1"
"s is ","h","2"
"s is ","b","1"
"s is ","g","2"
"s is ","f","1"
"s is ","p","1"
"s is ","s","2"
" is w","h","17"
" is w","r","2"
" is w","i","4"
" is w","a","1"
" is w","o","4"
"is wh","a","8"
"is wh","y","8"
"is wh","e","1"
"is wh","o","2"
"s wha","t","32"
" what"," ","112"
" what","＊","14"
" what","e","10"
" what",".","2"
" what","?","5"
" what",",","7"
"what ","I","16"
"what ","r","1"
"what ","d","3"
"what ","a","7"
"what ","w","20"
"what ","h","14"
"what ","y","3"
"what ","t","22"
"what ","g","1"
"what ","i","10"
"what ","o","3"
"what ","s","1"
"what ","b","1"
"what ","e","1"
"what ","m","1"
"what ","A","1"
"what ","u","1"
"what ","W","1"
"what ","f","1"
"what ","k","5"
"hat I"," ","27"
"hat I","'","1"
"hat I","＊","7"
"hat I","r","2"
"at I ","p","1"
"at I ","s","2"
"at I ","m","2"
"at I ","c","4"
"at I ","t","1"
"at I ","g","1"
"at I ","d","4"
"at I ","w","7"
"at I ","a","1"
"at I ","h","1"
"at I ","k","2"
"at I ","l","1"
"t I p","r","1"
" I pr","o","8"
" I pr","e","2"
"I pro","m","4"
"I pro","p","1"
"I pro","u","3"
" prom","i","18"
" prom","o","2"
" prom","p","1"
"promi","s","19"
"romis","e","17"
"romis","i","2"
"omise"," ","10"
"omise","s","2"
"omise",".","2"
"omise",",","1"
"omise","d","2"
"mise ","t","4"
"mise ","y","3"
"mise ","r","1"
"mise ","i","1"
"mise ","o","1"
"ise t","o","3"
"ise t","h","2"
"se to"," ","10"
"se to","g","1"
"se to","m","1"
"se to","u","1"
"se to","d","1"
" to A","f","1"
" to A","m","3"
"to Af","r","1"
"o Afr","i","1"
"icans",",","9"
"icans",".","10"
"icans"," ","27"
"cans,"," ","9"
"ans, ","H","1"
"ans, ","a","4"
"ans, ","D","1"
"ans, ","t","1"
"ans, ","s","1"
"ans, ","w","2"
"ans, ","f","1"
"ns, H","i","1"
"s, Hi","s","2"
"s, Hi","l","2"
", His","p","3"
" Hisp","a","7"
"Hispa","n","7"
"ispan","i","7"
"spani","c","7"
"panic","-","2"
"panic","s","1"
"panic"," ","3"
"panic",",","1"
"anic-","A","2"
"nic-A","m","2"
"ic-Am","e","2"
"c-Ame","r","2"
"ns, a","n","12"
"ns, a","l","1"
"ns, a","r","1"
"and a","l","7"
"and a","g","4"
"and a","p","3"
"and a"," ","28"
"and a","t","1"
"and a","n","4"
"and a","i","1"
"and a","f","1"
"and a","r","1"
"and a","c","1"
"and a","s","1"
"and a","b","1"
"and a","d","1"
"nd al","l","7"
"nd al","w","2"
"nd al","s","2"
"d all"," ","8"
"d all","o","1"
"d all","i","1"
"all A","m","6"
"ll Am","e","8"
"l Ame","r","9"
"cans.","
","3"
"cans."," ","7"
"ans.
","
","5"
"ans.
","T","1"
"ns.

","B","1"
"ns.

","F","1"
"ns.

","T","3"
"ns.

","H","3"
"ns.

","O","1"
"ns.

","E","1"
"ns.

","W","1"
"s.

B","u","3"
"s.

B","e","1"
".

Bu","t","7"
"

But"," ","8"
"
But ","t","7"
"
But ","o","1"
"
But ","w","7"
"
But ","I","2"
"
But ","y","1"
"
But ","a","1"
"
But ","H","1"
"But t","o","1"
"But t","h","23"
"ut to"," ","14"
" to a","c","7"
" to a","p","3"
" to a","d","6"
" to a","s","1"
" to a"," ","15"
" to a","l","7"
" to a","n","5"
" to a","m","2"
" to a","t","1"
" to a","i","1"
"to ac","h","2"
"to ac","c","1"
"to ac","k","2"
"to ac","t","2"
"o ach","i","2"
" achi","e","7"
"achie","v","7"
"chiev","e","7"
"hieve"," ","2"
"hieve","d","5"
"hieve","s","1"
"ieve ","t","13"
"ieve ","m","6"
"ieve ","i","15"
"ieve ","a","2"
"ieve ","h","1"
"ieve ","w","2"
"ieve ","b","1"
"ieve ","y","2"
"ieve ","r","1"
"ieve ","s","1"
"eve t","h","13"
"ve th","i","4"
"ve th","e","31"
"ve th","a","17"
"ve th","o","4"
"his N","e","1"
"his N","o","2"
"is Ne","w","1"
"s New"," ","1"
"ust b","r","1"
"ust b","e","4"
"ust b","o","1"
"st br","e","1"
"t bre","a","1"
" brea","k","6"
" brea","t","1"
"eak f","r","1"
"ak fr","o","1"
"k fro","m","3"
" from"," ","135"
" from",",","2"
" from","?","2"
" from",".","1"
"from ","t","46"
"from ","h","3"
"from ","o","3"
"from ","H","1"
"from ","a","10"
"from ","T","1"
"from ","c","23"
"from ","n","2"
"from ","l","2"
"from ","C","7"
"from ","f","1"
"from ","P","3"
"from ","M","4"
"from ","m","2"
"from ","R","1"
"from ","d","3"
"from ","y","1"
"from ","p","1"
"from ","s","3"
"from ","w","2"
"from ","U","1"
"from ","W","2"
"from ","A","2"
"from ","I","3"
"from ","S","2"
"from ","K","1"
"from ","b","1"
"from ","N","1"
"from ","e","2"
"from ","g","1"
"from ","u","1"
"rom t","h","45"
"rom t","r","1"
"rom t","e","1"
"om th","e","42"
"om th","a","1"
"om th","i","2"
"m the"," ","46"
"m the","m","2"
"m the","i","3"
"m the","r","1"
"e fai","l","6"
"e fai","t","1"
"e fai","r","1"
" fail","u","4"
" fail","i","4"
" fail","e","3"
" fail","s","1"
" fail"," ","1"
" fail",".","4"
"failu","r","4"
"ailur","e","4"
"ilure","s","2"
"ilure"," ","1"
"ilure",".","1"
"lures"," ","2"
"ures ","o","2"
"ures ","t","1"
"ures ","i","1"
"res o","f","2"
"res o","u","1"
"es of"," ","26"
"s of ","t","27"
"s of ","b","6"
"s of ","a","7"
"s of ","d","14"
"s of ","w","7"
"s of ","m","5"
"s of ","n","6"
"s of ","c","5"
"s of ","D","1"
"s of ","o","9"
"s of ","l","9"
"s of ","f","2"
"s of ","s","3"
"s of ","p","11"
"s of ","j","3"
"s of ","r","5"
"s of ","i","3"
"s of ","A","3"
"s of ","C","1"
"s of ","e","3"
"s of ","B","2"
"s of ","h","4"
"s of ","P","2"
"s of ","G","1"
"s of ","H","1"
"s of ","※","7"
"s of ","U","1"
"s of ","M","1"
" of t","h","192"
" of t","i","5"
" of t","e","4"
" of t","a","1"
" of t","o","4"
" of t","r","2"
" of t","w","1"
"of th","e","162"
"of th","i","11"
"of th","a","11"
"of th","o","8"
"f the"," ","132"
"f the","s","14"
"f the","y","3"
"f the","m","12"
"f the","r","2"
"f the","i","9"
"f the","
","1"
"he pa","s","6"
"he pa","t","1"
"he pa","r","1"
"he pa","i","1"
"he pa","n","2"
"e pas","t","5"
"e pas","s","2"
" past",".","1"
" past"," ","4"
" past",",","2"
"past.","
","1"
"ast.
","
","2"
"ast.
","I","1"
"ast.
","W","1"
"st.

","A","2"
"st.

","W","2"
"st.

","O","1"
"st.

","H","1"
"st.

","S","1"
"st.

","L","1"
"st.

","T","1"
"t.

A","s","1"
"t.

A","r","1"
"t.

A","m","1"
"t.

A","n","1"
".

As"," ","1"
"

As ","y","1"
"
As y","o","1"
"As yo","u","2"
"s you"," ","7"
"s you",".","3"
"s you","r","2"
"s you","＊","2"
"s you",",","1"
" you ","k","27"
" you ","d","25"
" you ","s","31"
" you ","i","13"
" you ","t","26"
" you ","h","34"
" you ","f","8"
" you ","r","7"
" you ","m","2"
" you ","a","23"
" you ","w","26"
" you ","c","24"
" you ","v","23"
" you ","b","12"
" you ","l","11"
" you ","e","5"
" you ","g","21"
" you ","p","6"
" you ","o","3"
" you ","M","2"
" you ","n","4"
" you ","j","1"
" you ","6","1"
" you ","每","1"
" you ","u","2"
" you ","1","1"
"you k","n","27"
"ou kn","o","66"
"ou kn","e","1"
"u kno","w","66"
"know,"," ","22"
"now, ","I","4"
"now, ","w","6"
"now, ","i","4"
"now, ","M","1"
"now, ","n","1"
"now, ","t","6"
"now, ","r","2"
"now, ","y","2"
"now, ","a","1"
"now, ","h","1"
"now, ","g","1"
"ow, I"," ","4"
"ow, I","＊","2"
"w, I ","a","1"
"w, I ","u","1"
"w, I ","k","1"
"w, I ","w","1"
", I a","m","2"
", I a","g","1"
", I a","n","1"
" am n","o","1"
"am no","t","1"
"m not"," ","6"
"not a"," ","9"
"not a","b","1"
"not a","s","1"
"not a","n","1"
"not a","l","3"
"not a","c","1"
"ot a ","p","3"
"ot a ","c","2"
"ot a ","l","8"
"ot a ","b","2"
"ot a ","s","1"
"ot a ","$","1"
"ot a ","r","2"
"ot a ","q","1"
"ot a ","v","1"
"ot a ","N","1"
"ot a ","g","1"
"t a p","o","3"
"t a p","l","1"
"t a p","e","1"
"t a p","r","2"
" a po","l","7"
" a po","i","1"
"a pol","i","7"
"polit","i","32"
"oliti","c","34"
"litic","i","18"
"litic","a","8"
"litic","s","7"
"litic","l","1"
"itici","a","18"
"itici","z","1"
"ticia","n","18"
"ician",".","4"
"ician","s","12"
"ician"," ","1"
"ician",",","1"
"cian."," ","4"
"ian. ","I","1"
"ian. ","H","2"
"ian. ","4","1"
"ian. ","A","1"
"an. I"," ","6"
"an. I","t","2"
"n. I ","h","5"
"n. I ","w","4"
"n. I ","p","1"
"n. I ","d","1"
"n. I ","s","4"
"n. I ","j","1"
"n. I ","m","2"
"n. I ","k","1"
". I h","a","14"
". I h","e","4"
". I h","o","1"
" I ha","v","20"
" I ha","d","4"
"I hav","e","25"
"ave w","o","1"
"ave w","h","1"
"ave w","e","3"
"ve wo","r","2"
"ve wo","m","1"
"e wor","k","13"
"e wor","l","47"
"e wor","d","5"
"e wor","s","9"
"e wor","t","1"
"worke","d","7"
"worke","r","34"
"orked"," ","6"
"orked",",","1"
"rked ","i","1"
"rked ","t","2"
"rked ","o","1"
